0xf858cA076A13696939478708990374FAf8F0c580,0.0005
0xfEab0256B3b633ecAf86e0424b8a93C6Ba321381,0.0006
0xfc2E56130db0695E857Dc1D3BF79A44e1270cd1A,0.0006
0xB8e42dbf8D7651eE212C8c6657fAd0bd4C3cDA7f,0.0006
0x363D604212873b89F19f4e1Ec0e7335af8F61318,0.0009
0xBd8e0B5b3d26A02f5542EC6FD7dfb0202926850f,0.0007
0xb6785258d0F07337D129cB77fE59c9E24e822153,0.001
0x216f232cbCC028bF59BBEE4bd8AEA51018F4fB19,0.0008
0x49C55882A59D1402A1ebBaD57f3b9E79AbcC8565,0.0004
0x6b3089F2967A7D0912c7fFCf88dc3b69422e4B0c,0.0003
0x1cB8690E44BD3548E3D8F38a2f9E73c31C53a784,0.0007
0xB3F7201577a3526DFC3f850EC24C69f29fDD48cA,0.0001
0x435D211E79EEFc7713a202B3A9865D1cd2485971,0.0003
0x3cb04BC8130A2958C275E68c210A42329F97e0d1,0.0005
0x608957e7061F7816Cc1F33F5bb939826eA3f14bE,0.0007
0x5a8387Abd566AcBF952722d5419bB3434AF929AC,0.0003
0x6eB558Eb2f85328546cAAB4783FEc2148b93c4b4,0.0009
0x658d9bb67b2a58D80523aAB02807a0536F49247d,0.0002
0x95F301fd210A46eea5e0A5933cd1Ff81Ff0f0CD4,0.0006
0xc39bBE5CaE1b8E32Ce77eF82b116C1D93Ee861BE,0.0003
0x36F2e17f5618bcda6E08d2B2fF95582562D04ef6,0.0002
0xDf1B7F80c24992c1f2ED4DB85e661A0D9f483C21,0.001
0x2F662e404a497e1A940785a818872e6C41DC4aBF,0.0005
0xFFD7Bed9942edE2b9A2D0Ee1A291305e531d6300,0.0005
0x3f67Bed28a12a543b1D69CA668f0b6fe61931857,0.0009
0xE78b53389FC337EF813B65775Bd4603CF887Ca89,0.001
0x555CeAFa5f39775abBAb391dC007459Da9fB2cE4,0.0004
0x8bFe15b3B8f2Db0a2F281CAC941E6C8574d73F9C,0.0006
0xA36EddE0132d9FD3a3044b7187adcc27393DC1f4,0.001
0x3e3D44ADA78aFecBa584BaB311fDbaD1F374aa2C,0.0004
0xf01668EA7d6b812C8d00f86602E6915C06A3E921,0.0006
0x421f63995137f3f34188b92f0B06c632d5f8e8fB,0.001
0xa81bcA3266C471bd312967E94A7Deb983AeC166B,0.0003
0xAb44B6980344A70a1B83be0d352B1e7A95ac2239,0.001
0x8FDCF4451ba47C8aA274574B313Bcda485594518,0.0007
0x4d20C77E84F364A1368dc4ca8ada02b0D931d8cf,0.0001
0x3F64B7b8A2fd55D7cA11461308e321428aFF8822,0.0009
0x9f8DF31721A5438D8A6ef5004De45a86bCc2C749,0.0002
0x4743A939c061914003c5430EB0a59DBF9855443b,0.001
0x99aAcBF616f178ba5BA822AA9fA1525AA5A7492b,0.0009
0xecfDCf54E699d8352f2DC612d2a7F20D4ad88EC5,0.001
0xc3fD72751252890FE561f9EAa374d6f9D08a8E50,0.0003
0x3ED650D48A405A0b3E621a646508c8Fa694CB7e5,0.0006
0xaeE8A236C64B5CE88E4Ced4E101cb1d1C5BA2Fa3,0.0006
0x9a02b539C49592B26D4065F0c58b31339F8027f4,0.0006
0xA78dD283A19Cf37FeBa41C221891E69800eE78D3,0.0009
0xb83555Ca497483FAAB23a4D90693178660BF7707,0.0003
0xd249ab6f031EB12aF37604E1AD6E0737f6B2cD05,0.0009
0xd458Fc3dB6771b28036BE52E3D48aEf94CAC6B3B,0.0007
0xE973826d0b7465702Bf53442791199708e551061,0.0004
0x061459c4b4E6CaCb66f69278978FE5bB7d5f41ab,0.0008
0x229Be2c9Ea9ca13D452c2125AC10014b50992458,0.0007
0xcAe5D698C3eab2A81C10b84D98E7f4629cA542cd,0.0009
0xB1aBA86E57396C0D598e117B78710FfCcfe3b6C0,0.0004
0xdD11A32b5e5d6A52A764B3c882ed03Cc3a209AfF,0.0001
0xc4eD65d1BcF76461e3989eF3E39D029802139ce2,0.0003
0x538bE52194820429E1770E46e20bB998Edc31e65,0.001
0x6ce2991a697f7c0b5a70EA8b655650ebb7ae093a,0.0003
0x20486C97f88662DCD01FE130239F75F9F7674Aa6,0.0008
0x8614e3DB5B8474baD37d139B2a6Bb4aF4371ac14,0.0007
0x5483C5d20bc4ad70870cFE6dC8CD936612Fafa61,0.0005
0x7A25bB02B2D38BaE1D8cdf5f5e74D38798B3f4Ec,0.0008
0x29c0A85d958A8C42Dc4FEE6F7bc420761224cFaA,0.0007
0xa95e095bB6a027280D10E03E6AA8E845E7A5aFae,0.001
0x17a6C7306712E08C0329157E29514B8C503D2ec8,0.0001
0xbD95668257ab3FcE11B364EaCf8b86cE74aB8d88,0.0001
0x0189017cf03eC780b42b095C583B665aae02BC49,0.0001
0xa8Eaf7fFd688F02AB1aA7c361e66674390BA8724,0.0006
0xdE8908177F7212Ca1faC6EBCb90842bEFeb544E6,0.0001
0xc3c2699a57ADEc6521bF434c993e47B7905d88f7,0.0003
0x603e1f70Bd2Dd00c0263459B2FAB763CD491F3af,0.0004
0x86a73292433a241e25C01a94f1df5DACc14c573c,0.0009
0xF80a2C7a0f89Fa76041DDB481C1F65C57B423788,0.0009
0x8C708Bd31a79CeA612e84Af6abDfCC659f7Ae7Ca,0.0007
0x41E1b14E16984692B256975eF61B4080371C38F3,0.0001
0x681FC0108Bf9EfA86d805b60F109D2F2e88bE84e,0.001
0x07aA67bE27Fd9AaCf7eBd2045290bE38Ad59B555,0.0004
0x9cad3cc4344F0399d341db31135975100246F6CF,0.0008
0xeA68CF9c883e41DB3F0FdEE2B437898954C2C588,0.0007
0xF41aa194d7F0B3E3479D37E858C22383B52b1BD3,0.0007
0x59812084083bC86deDaa7b48fd9ecB175b51B52f,0.0005
0xb3Ac05A1a8262d4b1E81ca440c878CC9546293b1,0.0008
0x23448F295fC2d32048e59d298bf41D56953aa807,0.0007
0xed5F434ea524A9B69D811Af0D77B1463ba7519a2,0.0006
0xA9031cE555b498238420D0bCF9A5a0856062723B,0.001
0xB8b404B17e424831f2d9a22882dd45922ADecB27,0.0007
0x992992B4497e9D497c6DFEf8C321c563dddE58Bf,0.0008
0x70787EdDE0281d661855Eeb756d94a56Fdc00E38,0.0003
0xfdc292975DEF02A0052613f9E02C19D678564f0B,0.0002
0x1c049d2A6B5593596C059ac5670ca686a006C5df,0.0001
0x0A9ccf5587627FcAb79d763E4D6Df9098EBdb38D,0.0007
0x792f5FeFBC6Fd192495843292CF9EFE792c4Bb9C,0.0003
0x54153111e3A7998B9F9F1C1de9E638BA06eDE396,0.001
0x227C4C56fADB60b6D0948a760eD4C854F6e3C86d,0.0007
0xe944201F337b2C918f39435a0410057239E2edd5,0.0006
0x2E6efebD7dDaD9699c49e46d9271E4e1b84cf653,0.0009
0xF2504707De06FB954bcCCe0903C6848D9EE091ed,0.0006
0x843C48c539dFbc7279910ca584D23Cc54420f488,0.0005
0x48589187FFB05cF6716FEDd3fD443a038Ad3CF80,0.001
0x521875dD59f28ff028267C82b938FAC6B072B60E,0.001
0x7f5b4Af2418a59E99505D0a1a553242f29c0aAE3,0.0003
0xC57e3C35AF2f218DBB308D0d19787c54C74494cF,0.0004
0x5a6b82fB0f14260Fe2E4A5239D01e37e676E5d77,0.0005
0xF73077c4F63718828A71DA5563eC69e1Dc5850cc,0.0004
0xE849283C5B3B113200C510DDe1C0Fa1c3d717AeE,0.0009
0xd3E3e2129e0F2ef9B717a707357695AAc3e02E72,0.001
0x4d06780818cC6f1b98A2eac7B816B17162Fd0e19,0.0007
0xc606602545e2884ea0CB384f98104CC5ea661DF0,0.0002
0xDA3C2B4eb426DC299193a4cA5b6775f652C24f0F,0.0009
0x0c0B9E5C7Ce2a21CDF6cBe4b570c37C71B2e01a5,0.0004
0x6977dB92A74db93aAdDF290c4C35C9048eCa8330,0.0003
0xF884E45e398c1EF4D22359A1Ff5936bd0Ab7f29D,0.0007
0x8daCA59529BB9ae749a3E9D4F31d9dA37e87b41a,0.0006
0x1a7677370e69A3dc9D045025BeAA7Ab6a875B453,0.0005
0x7994f87521B56B4756c4d23CCBb14a9a0488baDb,0.0001
0x0C2914a44Fe2712B3fa9Af86FDa9aD630D6D4AB3,0.0007
0xB6eC421fd311478Cdc201e8aE0e03A15f4366059,0.0009
0x9ed45261a14393894054f23fc209624A6B385238,0.0006
0x1b9000Af52b64f4c265Feaaf50cE1Be6906BaC48,0.0005
0xCdb17a65C1c45aF367daf5E512E9C8F1c22196DB,0.0006
0x83E1A572C5B201F64dB50796482E099E6ad5E03a,0.0002
0x928667E516Da2f9dAa663d5d572468e262f62D16,0.0001
0x5b7C6bC7D112638C7e23E56c069c0261d5D70841,0.001
0xC4F71B5393E1Bf4aF472ABa69907aB6023bAa185,0.0005
0xEbf570B16f30bb935a170B8b6d18418cBd71aC08,0.0006
0x09a97AC2fA8d9025548142855c4Dc7019713222C,0.001
0x6570B534d88f7A6F79495Dff366d4E82C8099be1,0.0009
0x74FA311E07F82C886389664B038C26852a0763C9,0.0009
0x56BECb041dAbc66817D6924f4D643aA4F40C7Ce0,0.0002
0x2C687e55f8ab41D4bfd0F71a2d9D7B56448Ac627,0.0009
0xed02eB8B3921dFbf3Bee2def35C5FC57684b47f7,0.0006
0x8C6C3D21b02c509b677CD3D0d932d03e03aa5784,0.0001
0x4Afb4Be99468672327dECC00EadaD3B0dA799477,0.001
0x22a7480555123ecCBcc82CB50B1B38F67B93e648,0.0008
0x6D7B5B6e66Fb0477dF0dF6cDA2F8a45b1BE2C0C6,0.0005
0x8f7Ea13aa66AdbadeB8e39f1c7842681277B05C2,0.0009
0xb10D5455FC2621B480FAacEd136F768ACB807360,0.0006
0xA5348684E658b58Dc63B768C3dd40f3976a5B316,0.0001
0x04E9c71a43297b58085F2200B9459Ef2D0Dbb5C9,0.0004
0x4798C085F19FaBAcFb88DB320966Ef459d28ac6F,0.0008
0x49cB46Ed54F8a03bD8f2560B7D2783D494Ecf180,0.0005
0xe984299600e2C2025a6d2A09454BE7d55e122769,0.0003
0x7D0500483420EA78cA0D141613950DfCA295B8c8,0.0007
0x7fd7a8f7686850b6067B58eCA7b29f5B378B8b47,0.0009
0x474622e467413225c6D9C636588DcEd18eD7e810,0.0006
0x84b8e7b9C689DeF7b78FCF3859A86FFFF248a385,0.0006
0x3E3aD6b94A3Fae722F2CD5b45aFB41950AeC87AE,0.0006
0x205E7D0d04B94E2532Be85D39a96aA0a22699b13,0.0001
0x1aaB78eE86f0c748D2E3D61B69E71B574344C184,0.0001
0x1F7515e71436510bA3E4615Eb8b6e478DEDDB8bf,0.0009
0x48997D36F2EDa3585e089645Cb81D94553bfB0A2,0.0008
0x2d8B9494A899b938a26aC56f85e0210FcFc9d412,0.0004
0xD2064fc078346bF1290A8Ccc3F6558BC69AF1DfD,0.001
0x2A438cEe0FcC5dD20E47296161C9214A634aE670,0.001
0x97B12c38c29116bdc616e8A9Ff482c96e35D0E7f,0.0005
0x3B1BA8bF57bc13aF30e767b453a2d48f72B1CCC2,0.0005
0xc5b56c877F6b09A79B1D8466c483455aC2Cc46d4,0.0008
0x872F680b4E3A672D166FcD386b3985bE67799E26,0.0001
0x2e656ABa6D45221D0C977482ac99FeF2A31F27b6,0.0003
0x3ddA845c032b6E4A8BA02a3b46A81F0239F62FcF,0.0008
0xE0d6f5B6d74bA5C58a3575C637492973A6C8De09,0.0008
0x9ca114feaBd5F9803945c243cDB9591292ed70A2,0.0002
0x2927B2cA13615780D42d62393D46B636b26E6ae2,0.0002
0x0A80f64Ea1b23673E215Fb06A4A8A2786c93b9cD,0.0004
0x32EC39C90C9f4C667D2082185748C519F17aA11C,0.0006
0xDfA6d306da9830a257e9BA2BC71d81e9EF200F04,0.0003
0x7d63Ba1331E6Ff4602077F224aeb39eA4862977D,0.0006
0x29F7379217Ab360090FD8D0d17BD4d0a98644Db5,0.0007
0x77C82c78C2058613ED501c262e267A253B081807,0.001
0xC5C68095bFb65d36978Ba5A74bCf4013e1403a93,0.0009
0x7679B77E8C7c1342b554C09F098F2E3E34440A00,0.0002
0x9A38635c3cdb67e5E5Ca65e19715BDF2a367f277,0.0004
0x0710f38E2A6D714475F70F2FB93dd9C9dCe64EC5,0.0001
0x314e50c6AF742a77Ab27bD24f82d9a3748efbA48,0.0005
0xD7bcdcCF2d650C7cFa6ACBB2B972E20e2d27ad30,0.0005
0xc06eFfEF6Ae227f8B14057aF1ae0a31c46fcFE2A,0.0007
0xE00BbC06B3DC258D5c385f34283CfE070E035780,0.001
0xE7af34fB91a99969E95b0c4DfF1701d4fcC1d5aa,0.0008
0x23DeE6588f3a4918bef7A32BF833a8482ABa6bE7,0.0005
0x5aa27bd09e00623Ef5B45EC2e1af517351f0f156,0.001
0x54f8B8BB9ea444fc02145561a982B42155b40a60,0.0003
0xFC0e4Cfa568dA1c72dF7404254b8853aDC2b5166,0.0004
0xE3904d2Cc8B0C08701bcFe7f18D61c225d1F0BB6,0.001
0x14A67476D34EbB1D486ed15A40981FA70Db92E5f,0.0004
0x6eD4aeDA0FdFF2ab81fD3a4Fe034Cd50b15fDf77,0.0009
0x7954aA4b68C21e59A951433097aB1B530d0f6366,0.0009
0xb4B02Fc106857fc542BED6D5C898dcf249855938,0.0002
0x51C458C645CFBb618a5aDF50e5fbbEEf402aA6ef,0.0003
0x860eb3751d9b4c0e38D5cbE2e02836Ff83A21aB4,0.0005
0xa42600605cbDFCE6634d02A0b5DB9Bc83E4163EA,0.0004
0x2CB79700f4042AB2b37d83b49093e87afDB691Da,0.0001
0xddB0981BDF1E458723df7967122bd1A899cA9799,0.0001
0x3D22aaA200ad7c2C795d56776409B37928F0b4CB,0.0005
0xf698F63E9a037C3594F74828B5479766D484aAD1,0.0006
0xcB4447d63e7e507994BceE40f8beB786eA38954f,0.0007
0xFA64E2E88d5d0fd02a81F80EA66e9e82b705e505,0.0005
0xc975Aa25DAF3E058c079F0f410D5b0671e345b1B,0.0009
0x57E9a558481DE6Ac0ba40D46b1D468ADEE7C2aff,0.0005
0xB319419Aa29c4FD6a3E8049413ca75a1011fd616,0.0001
0xA8E622BD3DD0B8E81959996d8B1Bf74D208D025b,0.0002
0x4449FD375E39e8d460fc9Cf3b02A76199467Cc34,0.0005
0x4F4b445739d168D70842a22370701cfdf6659e11,0.0002
0xFEc13079593D5f3dFc56Ab10c076276f6e1748B7,0.0008
0x3241392b816316B43985dDbf9DDc54e51aB34645,0.0002
0xaB6aEFAC44996a034F75692B749ba30BE1e738BE,0.0004
0x2eA703FE97A5c57b5Bb83D834c9CE84e430bcD5D,0.0001
0x8fA1C7b61444b4B788C29A79e4cEa244A40CdBaF,0.0005
0x2c48824d35d910a2a20BfDc1d5d2c5316c85a554,0.0001
0x096db9aEf2A41c0500cBC6096C87dA78887f4625,0.0001
0x76563D2Dfe627b10a110AE65e54932A8F9D11828,0.001
0x27946E667504d768814604f0f1222a7316A75168,0.0007
0x4300B535EF72Aaa1beA392d337e1bde6F6888b4c,0.0008
0x9Ac712A72F65237109e5065d1fd01E82eC33adC6,0.0003
0xEAd23A5cC3C48CaF1c40f6dd18678677eCe6882F,0.0004
0xe0c124790A8cf7127de277f3896E075335667135,0.0007
0x7de2d78273809C259403183135740a9D10942CD2,0.0003
0x3c088CD03799c782B4412a813Dded9b611df851E,0.001
0xae0f01f82c6aA7e58012DC87F14c78ade247e82B,0.0003
0xc6d5A124C3167a1f35d238cD2F3a89E69C878794,0.0006
0x8366ba1AEAC0e8cdc6d8fAB5d741cb85a86b5c4d,0.0009
0x6cEDFeB28950EFf19a82644517De385b4EDe4951,0.0006
0x1B8C8C9A5f00132cb3CEbBCDFdb13BF99Cb81Bad,0.0008
0xE53073b027a5F5Ee6C30bbB6009B783A157a09E3,0.0008
0xF8F1D8bc0167A32E0037080706dc2cc5671744e3,0.0006
0x7518fBA4A3f9E660Fb78f01CDda3020a886c7F14,0.0006
0x06a177Bf29f2dCfA861dE7516350808B06EB1cfA,0.0007
0xd1Ac937af22CD56bE0e7dD79C1747720E7CBaB62,0.001
0x60C3d1d4f4b48BD7AAF53F9d3e80308FdE529853,0.0001
0x5308fBCb2aB2fA2Fd6e762d6b53E73Ce3C7124C3,0.001
0xf23A3FB0E107F00b78FB5F91F32b159fcC6892c7,0.0006
0x85977BEeb9Ff809470F10F4D81885247D7719187,0.0009
0xCb4C83337ACd5d7BCa2526Faa4744dd98764C2D2,0.0006
0xcDE6deD8310D48b993A1eA8dcA0B3fA553B08633,0.0006
0xC2a3f0E372Fb82f8D299B7355904f225a0d2f689,0.0003
0x284565828f0172D8fC6C7a4A21E8Dc7C2C465C2C,0.0001
0x8373c636530F369F2FB995e69c1c34f7bb2557D8,0.0006
0x898c1CC40432282B0f738939C1CE5D0c2aec0Ff8,0.0004
0xD812D1D30aE73d19a736008d364476EAC876dD27,0.0003
0x40Ec1a3B8cf6C219CF559BaCa8d9b3372Ea32f45,0.001
0x253d17F106b1e75798e869f6ade74d6591DaE3CD,0.0005
0x39540281fe77E8F843c5A710D91bBEaDBeca95e7,0.0006
0xE96c8c56da4a961152e35D48803f104FF879bb0d,0.0008
0x6E0E663141356e5f8C99980195a09b55ffCF2ab3,0.0005
0xe3e194ced6fbF1B533a4f2F70BE9190a4565D8e4,0.0007
0xc9Db15Cb8a9D8265fE502E1ed28A2Cbb1d18299d,0.0006
0x147D171E82f83B591584085A2f88ee947271D17a,0.0003
0x5d2Eeaa2d36e7B720CaC85F813af5f9D9e0C969B,0.0003
0x8250f6c5D1049363a016C3802C80D94258fD234a,0.0007
0x3A90ae411a930b6ce0dB966d6186A3867744EdcE,0.0009
0x5B8131e16Bd551cA5D8f3Ccb69b8B4569157bC7D,0.0009
0x245222E88975877898673E8678896cd49ebDeAe3,0.0003
0x737f420B5ccE25F359BD1f75aF035bcF86529d7c,0.0009
0x060b7d62B899C94953930B8Ff60D4fCE181181d5,0.0006
0xdb32c256b2e7F54b09F75Cc4b3A7C2D33bcEA418,0.0007
0xFB1F34F79273C751D004f227F7ae5fa15976d772,0.001
0x1401C788F2F7Cd051eaf7e128C26697aB23e3025,0.0003
0xf53d990FC90ad6d40699b7D0E5b5C54ed4E37d78,0.001
0x8E1C0019047c4Ac8DbcA6010FE7632F56fA110bC,0.0009
0xEb41D59f44D18928466A3D4CfF2C68A9D9E94919,0.0005
0xb16c4043535bc258963c9a676bf956C7e4b0a133,0.0007
0x760F486FE98Ee9d69315B07389aFd953f32Ce0d7,0.0009
0x16daC78Dab4A78c8856C2C22dAcd171d680562b3,0.0002
0x287c0b5dE56542B9afAd33bB276E321E3BCB10b7,0.0003
0xd5049eEf4E70dCcF53dF640EB70281289bEe12bc,0.001
0xDe25629F49C116f6c4FCE66BFDd5877603e9b835,0.0005
0x35330b2376Efe5e92c73f92d8dEcB4B5cc97f825,0.0008
0xbe9c5D9441085FFB0508a428Be911412a81e7eE2,0.001
0xDD7914fD7091C887E7c497364DEc4783f9288F6D,0.0001
0xc57cBa640D8fA8523cFDECA267486e89b44e8aD8,0.0005
0x214aD71E58C1b7c7F034b0304B695b3E4219F3B6,0.0003
0xD858cEE0dC4f12cbfe082419Dec650782695EfE5,0.0009
0x62C776482f1524402DF3E6b21411527320b42170,0.0005
0x0bfa752AC3a69007FbA7Db3a9903d0E9362DF5d2,0.001
0x3259A15D0BCB00EC9681E6174FCc53E125165D9b,0.0007
0xeF49117deF234Bc6E0084749074AdC555d3aBc9F,0.0006
0xF89DC931DF046e7639c11DEeea8E20D05067Bbbd,0.0001
0x82CaC584D94c3462E5F07486c2abd9Bf194F807d,0.0001
0xABFEdF7e430b3a83b214aA062F71A3451fEb4d2c,0.0002
0xec7ccD4b415E0F755319871F935fdD1F2E0B899f,0.0005
0x37F323Af1Ad7b1a4c323CE3926fbf8b91754F3fe,0.001
0xd077e5aA921509e60E407837129B7cDA177587a1,0.0008
0x3Cf8FB941F6ab86F68c801F5F0fa2DF759078034,0.0005
0xF4Dd07Ae04D13A9f5475130690290A943Bd4AB49,0.0008
0x96049015d75c85C05EEFf9ac373441693d528fB6,0.0002
0x0f68Ea244c6Bc2F17c6c911e3C4F59dc1FF14B22,0.0002
0x99C9ae7B1553cd72635CEeeB270A4559bf9c99B9,0.0006
0xC173c5db7E348c4C664E32A96861a03851a3E903,0.0006
0xb84c1c70b6c7f22dB3C3a3a4E953Bf0521da0b48,0.0007
0xA663CB3AbBeCaC557b5E6579FD2f099A6A5fe068,0.0001
0x5f9e26CB670Aea063de4c69FAdb04B5A694ced5f,0.0002
0xbB9cBC3c6A5B03E3D8430E68A2f837Aa8647dc17,0.0003
0x8B0BEE3699a01c38f6eF876d3140d8B7B4Dc3eC1,0.0003
0x12B22af9516E1D9c30e37174B25d456aC9a82C9D,0.0006
0x590F7Fc874766860e19802e71998cBEb348fb257,0.0002
0x44c8B678bB10afbfEed7786248Bb83a0b3b7100F,0.0007
0x543d2022F603d0259B2d7A1B12Dd8518190941CB,0.0006
0x792c01E973E12215A9A07c6637a654D41dd9befB,0.0002
0xdDD6fBb4ce16a59Ed0B3f53EAc8322Abc3E89722,0.0004
0xE6A1e3F38B664DFcFb2B70892a29B8856F248AFd,0.0005
0x52BAd6F5202fA3552Bd0C3BE893712AC7F5A9Ea1,0.0001
0xe3c6e02C1510ad61b204e7912E08ED15265AD0D9,0.0002
0x9093401A857bD2A53120bfaA6BC4916EAd59B1Eb,0.0006
0x9cFFcf67C434DDe187E3b8D057F1917786a166a8,0.0009
0x9681cc56a23875Df3e1496970565fC4e13D68Dba,0.0009
0xA374a6Ab608DF34aB8A40cf1ea77fA69D32faa82,0.0002
0xe460DA0E1703f081aef606e2cAb475060f381782,0.0005
0x14a99A87459e05371e733cA81c323d20dd5C6c71,0.001
0x4Bb7D6abaF582CBbFCf24BdD5F5ADDB73B611b9B,0.0006
0x6E751d0C8e181533A4B0A622B7148EA164c51633,0.0005
0x8188Aa69cA71A6ab1738910215cc69e02F3D71bE,0.0002
0x799BaAFE1A383298367B0309C626b94c92b92D67,0.0004
0xEc4a11232496Bf10eF78E29F26A767c3f41cE6A7,0.0005
0x1874B0EA46507b53459020FC9c4282d2eD52ab78,0.0007
0xd314946af59f87c2cb8f0eb842a9AF2f4F54ba98,0.0008
0xBbAaBE69b7F10714AFcf0636FE244455a1B73920,0.0008
0xeF3f203D911C9e8F7444dA0D485e61a56AD4fC06,0.0009
0x5B2587442b814A374b2A7f041dC31b37D99bDBfb,0.0001
0x486E1bfeD797e356A183DC9d4b3a62cE54da1186,0.0005
0xB642e96c7D1bCc91c0F91281A57c80842173D77b,0.001
0x85C226983afEf873b2fd320f6b36a46718bb70cF,0.0009
0x969ef82DD840eb9C88Efb5d519e28e3ee83d46B0,0.001
0x1b079494A1c5f1282d90dAe30ac6278e2dCB7A15,0.0002
0xAaf37873e7488564aCD7b5aB0516289e19687bFC,0.0008
0xe8Fb3BBe481a1692e44C7996d5E4Bf0cacB67025,0.0005
0x0E10B93EC2Da36Ef7A3C488d85C97f306338d228,0.0007
0x6236642D2A5E07223e68e84c8a16aB0A1d45B695,0.0003
0x361f5961526fc73baFB1f391E65dBE45dAbCAB5e,0.0009
0x456C8f66DAEef786aF8E8541a8d2cB3f05c46132,0.0003
0x9473c740C936CfD99a18645313D96bc21e2525d2,0.0003
0x1f54056802DD98477eE039EeCF6D290043370CE7,0.0008
0xCfa19f0794b3008C30E49096827567080a12458b,0.0006
0x2bdb6558bA257b6A9b30d123587B9B84C5bdfC19,0.0006
0x2E138f0bdB15B5ACcF895E6b248a46f85B2Fd6A3,0.0003
